date,TempInSitu,mV,pH
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:49:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:50:00Z,25.22,-82.74,7.94
2020-03-03T12:51:00Z,25.22,-82.74,7.94
2020-03-03T12:51:00Z,25.22,-82.72,7.94
2020-03-03T12:51:00Z,25.22,-83.58,7.96
2020-03-03T12:51:00Z,25.22,-82.78,7.94
2020-03-03T12:51:00Z,25.22,-82.78,7.94
2020-03-03T12:51:00Z,25.22,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:51:00Z,25.25,-82.74,7.94
2020-03-03T12:52:00Z,25.25,-82.74,7.94
2020-03-03T12:52:00Z,25.22,-82.74,7.94
2020-03-03T12:52:00Z,25.22,-82.74,7.94
2020-03-03T12:52:00Z,25.22,-82.74,7.94
2020-03-03T12:52:00Z,25.22,-82.75,7.94
2020-03-03T12:52:00Z,25.22,-82.74,7.94
2020-03-03T12:52:00Z,25.22,-82.63,7.94
2020-03-03T12:52:00Z,25.22,-82.67,7.94
2020-03-03T12:52:00Z,25.22,-82.71,7.94
2020-03-03T12:52:00Z,25.22,-82.72,7.94
2020-03-03T12:52:00Z,25.22,-82.72,7.94
2020-03-03T12:52:00Z,25.22,-82.74,7.94
2020-03-03T12:53:00Z,25.22,-82.74,7.94
2020-03-03T12:53:00Z,25.22,-82.74,7.94
2020-03-03T12:53:00Z,25.22,-82.74,7.94
2020-03-03T12:53:00Z,25.22,-82.75,7.94
2020-03-03T12:53:00Z,25.22,-82.75,7.94
2020-03-03T12:53:00Z,25.22,-82.75,7.94
2020-03-03T12:53:00Z,25.22,-82.77,7.94
2020-03-03T12:53:00Z,25.22,-82.75,7.94
2020-03-03T12:53:00Z,25.22,-82.75,7.94
2020-03-03T12:53:00Z,25.22,-82.77,7.94
2020-03-03T12:53:00Z,25.22,-82.77,7.94
2020-03-03T12:53:00Z,25.22,-82.77,7.94
2020-03-03T12:54:00Z,25.22,-82.77,7.94
2020-03-03T12:54:00Z,25.22,-82.77,7.94
2020-03-03T12:54:00Z,25.22,-82.78,7.94
2020-03-03T12:54:00Z,25.22,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.77,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:54:00Z,25.2,-82.78,7.94
2020-03-03T12:55:00Z,25.2,-82.77,7.94
2020-03-03T12:55:00Z,25.2,-82.77,7.94
2020-03-03T12:55:00Z,25.2,-82.75,7.94
2020-03-03T12:55:00Z,25.2,-82.72,7.94
2020-03-03T12:55:00Z,25.2,-82.71,7.94
2020-03-03T12:55:00Z,25.2,-82.69,7.94
2020-03-03T12:55:00Z,25.2,-82.67,7.94
2020-03-03T12:55:00Z,25.2,-82.66,7.94
2020-03-03T12:55:00Z,25.2,-82.66,7.94
2020-03-03T12:55:00Z,25.22,-82.64,7.94
2020-03-03T12:55:00Z,25.22,-82.64,7.94
2020-03-03T12:55:00Z,25.22,-82.63,7.94
2020-03-03T12:56:00Z,25.22,-82.61,7.94
2020-03-03T12:56:00Z,25.22,-82.61,7.94
2020-03-03T12:56:00Z,25.22,-82.6,7.94
2020-03-03T12:56:00Z,25.22,-82.58,7.94
2020-03-03T12:56:00Z,25.25,-82.57,7.94
2020-03-03T12:56:00Z,25.25,-82.55,7.94
2020-03-03T12:56:00Z,25.25,-82.53,7.94
2020-03-03T12:56:00Z,25.27,-82.52,7.94
2020-03-03T12:56:00Z,25.27,-82.5,7.94
2020-03-03T12:56:00Z,25.27,-82.49,7.94
2020-03-03T12:56:00Z,25.29,-82.49,7.94
2020-03-03T12:56:00Z,25.29,-82.47,7.94
2020-03-03T12:57:00Z,25.32,-82.46,7.94
2020-03-03T12:57:00Z,25.32,-82.46,7.94
2020-03-03T12:57:00Z,25.32,-82.44,7.94
2020-03-03T12:57:00Z,25.34,-82.44,7.94
2020-03-03T12:57:00Z,25.34,-82.44,7.94
2020-03-03T12:57:00Z,25.37,-82.46,7.94
2020-03-03T12:57:00Z,25.37,-82.42,7.94
2020-03-03T12:57:00Z,25.37,-82.41,7.94
2020-03-03T12:57:00Z,25.39,-82.41,7.94
2020-03-03T12:57:00Z,25.39,-82.41,7.94
2020-03-03T12:57:00Z,25.39,-82.39,7.94
2020-03-03T12:57:00Z,25.39,-82.39,7.94
2020-03-03T12:58:00Z,25.42,-82.39,7.93
2020-03-03T12:58:00Z,25.42,-82.39,7.93
2020-03-03T12:58:00Z,25.42,-82.39,7.93
2020-03-03T12:58:00Z,25.44,-82.39,7.93
2020-03-03T12:58:00Z,25.44,-82.39,7.93
2020-03-03T12:58:00Z,25.44,-82.39,7.93
2020-03-03T12:58:00Z,25.46,-82.39,7.93
2020-03-03T12:58:00Z,25.46,-82.39,7.93
2020-03-03T12:58:00Z,25.49,-82.39,7.93
2020-03-03T12:58:00Z,25.49,-82.39,7.93
2020-03-03T12:58:00Z,25.49,-82.39,7.93
2020-03-03T12:58:00Z,25.49,-82.39,7.93
2020-03-03T12:59:00Z,25.51,-82.38,7.93
2020-03-03T12:59:00Z,25.51,-82.38,7.93
2020-03-03T12:59:00Z,25.51,-82.39,7.93
2020-03-03T12:59:00Z,25.51,-82.39,7.93
2020-03-03T12:59:00Z,25.51,-82.39,7.93
2020-03-03T12:59:00Z,25.54,-82.39,7.93
2020-03-03T12:59:00Z,25.54,-82.38,7.93
2020-03-03T12:59:00Z,25.54,-82.38,7.93
2020-03-03T12:59:00Z,25.54,-82.38,7.93
2020-03-03T12:59:00Z,25.54,-82.38,7.93
2020-03-03T12:59:00Z,25.54,-82.38,7.93
2020-03-03T12:59:00Z,25.56,-82.38,7.93
2020-03-03T13:00:00Z,25.56,-82.38,7.93
2020-03-03T13:00:00Z,25.56,-82.38,7.93
2020-03-03T13:00:00Z,25.56,-82.36,7.93
2020-03-03T13:00:00Z,25.56,-82.38,7.93
2020-03-03T13:00:00Z,25.56,-82.36,7.93
2020-03-03T13:00:00Z,25.56,-82.36,7.93
2020-03-03T13:00:00Z,25.56,-82.36,7.93
2020-03-03T13:00:00Z,25.56,-82.36,7.93
2020-03-03T13:00:00Z,25.59,-82.36,7.93
2020-03-03T13:00:00Z,25.59,-82.36,7.93
2020-03-03T13:00:00Z,25.59,-82.36,7.93
2020-03-03T13:00:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.35,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.35,7.93
2020-03-03T13:01:00Z,25.59,-82.35,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.59,-82.36,7.93
2020-03-03T13:01:00Z,25.61,-82.35,7.93
2020-03-03T13:01:00Z,25.61,-82.36,7.93
2020-03-03T13:01:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:02:00Z,25.61,-82.35,7.93
2020-03-03T13:03:00Z,25.61,-82.35,7.93
2020-03-03T13:03:00Z,25.61,-82.35,7.93
2020-03-03T13:03:00Z,25.61,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.35,7.93
2020-03-03T13:03:00Z,25.63,-82.35,7.93
2020-03-03T13:03:00Z,25.63,-82.35,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:03:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.33,7.93
2020-03-03T13:04:00Z,25.63,-82.32,7.93
2020-03-03T13:04:00Z,25.63,-82.32,7.93
2020-03-03T13:04:00Z,25.63,-82.32,7.93
2020-03-03T13:04:00Z,25.63,-82.32,7.93
2020-03-03T13:04:00Z,25.63,-82.32,7.93
2020-03-03T13:05:00Z,25.63,-82.32,7.93
2020-03-03T13:05:00Z,25.63,-82.32,7.93
2020-03-03T13:05:00Z,25.63,-82.3,7.93
2020-03-03T13:05:00Z,25.63,-82.3,7.93
2020-03-03T13:05:00Z,25.63,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:05:00Z,25.66,-82.28,7.93
2020-03-03T13:05:00Z,25.66,-82.3,7.93
2020-03-03T13:06:00Z,25.66,-82.28,7.93
2020-03-03T13:06:00Z,25.66,-82.28,7.93
2020-03-03T13:06:00Z,25.66,-82.28,7.93
2020-03-03T13:06:00Z,25.66,-82.28,7.93
2020-03-03T13:06:00Z,25.66,-82.27,7.93
2020-03-03T13:06:00Z,25.66,-82.28,7.93
2020-03-03T13:06:00Z,25.68,-82.27,7.93
2020-03-03T13:06:00Z,25.68,-82.27,7.93
2020-03-03T13:06:00Z,25.68,-82.27,7.93
2020-03-03T13:06:00Z,25.68,-82.27,7.93
2020-03-03T13:06:00Z,25.68,-82.25,7.93
2020-03-03T13:06:00Z,25.68,-82.25,7.93
2020-03-03T13:07:00Z,25.68,-82.25,7.93
2020-03-03T13:07:00Z,25.68,-82.25,7.93
2020-03-03T13:07:00Z,25.68,-82.25,7.93
2020-03-03T13:07:00Z,25.68,-82.25,7.93
2020-03-03T13:07:00Z,25.71,-82.25,7.93
2020-03-03T13:07:00Z,25.71,-82.25,7.93
2020-03-03T13:07:00Z,25.71,-82.25,7.93
2020-03-03T13:07:00Z,25.71,-82.24,7.93
2020-03-03T13:07:00Z,25.71,-82.24,7.93
2020-03-03T13:07:00Z,25.71,-82.24,7.93
2020-03-03T13:07:00Z,25.71,-82.24,7.93
2020-03-03T13:07:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.24,7.93
2020-03-03T13:08:00Z,25.71,-82.24,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.71,-82.22,7.93
2020-03-03T13:08:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.22,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.22,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:09:00Z,25.73,-82.22,7.93
2020-03-03T13:09:00Z,25.73,-82.21,7.93
2020-03-03T13:10:00Z,25.73,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.21,7.93
2020-03-03T13:10:00Z,25.76,-82.21,7.93
2020-03-03T13:10:00Z,25.76,-82.19,7.93
2020-03-03T13:10:00Z,25.76,-82.21,7.93
2020-03-03T13:11:00Z,25.76,-82.19,7.93
2020-03-03T13:11:00Z,25.76,-82.19,7.93
2020-03-03T13:11:00Z,25.76,-82.19,7.93
2020-03-03T13:11:00Z,25.76,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:11:00Z,25.78,-82.19,7.93
2020-03-03T13:12:00Z,25.78,-82.17,7.93
2020-03-03T13:12:00Z,25.78,-82.19,7.93
2020-03-03T13:12:00Z,25.78,-82.17,7.93
2020-03-03T13:12:00Z,25.78,-82.17,7.93
2020-03-03T13:12:00Z,25.78,-82.19,7.93
2020-03-03T13:12:00Z,25.78,-82.22,7.93
2020-03-03T13:12:00Z,25.78,-82.19,7.93
2020-03-03T13:12:00Z,25.78,-82.19,7.93
2020-03-03T13:12:00Z,25.78,-82.17,7.93
2020-03-03T13:12:00Z,25.81,-82.19,7.93
2020-03-03T13:12:00Z,25.81,-82.19,7.93
2020-03-03T13:12:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:13:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.81,-82.17,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:14:00Z,25.83,-82.16,7.93
2020-03-03T13:15:00Z,25.83,-82.16,7.93
2020-03-03T13:15:00Z,25.83,-82.16,7.93
2020-03-03T13:15:00Z,25.83,-82.16,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.16,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:15:00Z,25.83,-82.14,7.93
2020-03-03T13:16:00Z,25.83,-82.14,7.93
2020-03-03T13:16:00Z,25.83,-82.14,7.93
2020-03-03T13:16:00Z,25.83,-82.14,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:16:00Z,25.85,-82.14,7.93
2020-03-03T13:16:00Z,25.85,-82.14,7.93
2020-03-03T13:16:00Z,25.85,-82.14,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:16:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:17:00Z,25.85,-82.08,7.93
2020-03-03T13:17:00Z,25.85,-82.16,7.93
2020-03-03T13:17:00Z,25.85,-82.16,7.93
2020-03-03T13:17:00Z,25.85,-82.16,7.93
2020-03-03T13:17:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.11,7.93
2020-03-03T13:18:00Z,25.85,-82.11,7.93
2020-03-03T13:18:00Z,25.85,-82.13,7.93
2020-03-03T13:18:00Z,25.85,-82.11,7.93
2020-03-03T13:18:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.1,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:19:00Z,25.85,-82.11,7.93
2020-03-03T13:20:00Z,25.85,-82.1,7.93
